"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX"
"36","187","187","187","0.006461826618760824","0.006461826618760824","0.006461826618760824","224","224","224","0.03183893859386444","0.03183893859386444","0.03183893859386444","224","224","224","0.020022878423333168","0.020022878423333168","0.020022878423333168","224","224","224","0.01706555113196373","0.01706555113196373","0.01706555113196373","224","224","224","0.023073717951774597","0.023073717951774597","0.023073717951774597","187","187","187","0.023826606571674347","0.023826606571674347","0.023826606571674347","224","224","224","0.019233761355280876","0.019233761355280876","0.019233761355280876","224","224","224","0.04894078150391579","0.04894078150391579","0.04894078150391579"
"37","192","192","192","0.011955831199884415","0.011955831199884415","0.011955831199884415","230","230","230","0.012553572654724121","0.012553572654724121","0.012553572654724121","230","230","230","0.03272567689418793","0.03272567689418793","0.03272567689418793","230","230","230","0.01603633537888527","0.01603633537888527","0.01603633537888527","230","230","230","0.008552405051887035","0.008552405051887035","0.008552405051887035","192","192","192","0.018076222389936447","0.018076222389936447","0.018076222389936447","230","230","230","0.03182317316532135","0.03182317316532135","0.03182317316532135","230","230","230","0.03744739294052124","0.03744739294052124","0.03744739294052124"
"38","197","197","197","0.023857034742832184","0.023857034742832184","0.023857034742832184","236","236","236","0.010400073602795601","0.010400073602795601","0.010400073602795601","236","236","236","0.013057662174105644","0.013057662174105644","0.013057662174105644","236","236","236","0.01544361561536789","0.01544361561536789","0.01544361561536789","236","236","236","0.02449413761496544","0.02449413761496544","0.02449413761496544","197","197","197","0.017986858263611794","0.017986858263611794","0.017986858263611794","236","236","236","0.027821918949484825","0.027821918949484825","0.027821918949484825","236","236","236","0.018108129501342773","0.018108129501342773","0.018108129501342773"
"39","202","202","202","0.020486177876591682","0.020486177876591682","0.020486177876591682","242","242","242","0.039930425584316254","0.039930425584316254","0.039930425584316254","242","242","242","0.012445880100131035","0.012445880100131035","0.012445880100131035","242","242","242","0.02140682563185692","0.02140682563185692","0.02140682563185692","242","242","242","0.011953228153288364","0.011953228153288364","0.011953228153288364","202","202","202","0.011499432846903801","0.011499432846903801","0.011499432846903801","242","242","242","0.016803493723273277","0.016803493723273277","0.016803493723273277","242","242","242","0.041700586676597595","0.041700586676597595","0.041700586676597595"
"40","207","207","207","0.03057658113539219","0.03057658113539219","0.03057658113539219","248","248","248","0.030748682096600533","0.030748682096600533","0.030748682096600533","248","248","248","0.008788544684648514","0.008788544684648514","0.008788544684648514","248","248","248","0.016767539083957672","0.016767539083957672","0.016767539083957672","248","248","248","0.016934240236878395","0.016934240236878395","0.016934240236878395","207","207","207","0.016408851370215416","0.016408851370215416","0.016408851370215416","248","248","248","0.02224402129650116","0.02224402129650116","0.02224402129650116","248","248","248","0.038827914744615555","0.038827914744615555","0.038827914744615555"
"41","212","212","212","0.02747713029384613","0.02747713029384613","0.02747713029384613","254","254","254","0.028239339590072632","0.028239339590072632","0.028239339590072632","254","254","254","0.013796305283904076","0.013796305283904076","0.013796305283904076","254","254","254","0.03188805654644966","0.03188805654644966","0.03188805654644966","254","254","254","0.021309854462742805","0.021309854462742805","0.021309854462742805","212","212","212","0.03307982534170151","0.03307982534170151","0.03307982534170151","254","254","254","0.033023204654455185","0.033023204654455185","0.033023204654455185","254","254","254","0.0325305238366127","0.0325305238366127","0.0325305238366127"
"42","217","217","217","0.01787460595369339","0.01787460595369339","0.01787460595369339","260","260","260","0.03105226531624794","0.03105226531624794","0.03105226531624794","260","260","260","0.035262055695056915","0.035262055695056915","0.035262055695056915","260","260","260","0.012713748030364513","0.012713748030364513","0.012713748030364513","260","260","260","0.011265360750257969","0.011265360750257969","0.011265360750257969","217","217","217","0.024243952706456184","0.024243952706456184","0.024243952706456184","260","260","260","0.012218503281474113","0.012218503281474113","0.012218503281474113","260","260","260","0.023293301463127136","0.023293301463127136","0.023293301463127136"
"43","222","222","222","0.01891237497329712","0.01891237497329712","0.01891237497329712","266","266","266","0.024383243173360825","0.024383243173360825","0.024383243173360825","266","266","266","0.024824494495987892","0.024824494495987892","0.024824494495987892","266","266","266","0.014751803129911423","0.014751803129911423","0.014751803129911423","266","266","266","0.016464227810502052","0.016464227810502052","0.016464227810502052","222","222","222","0.02950514294207096","0.02950514294207096","0.02950514294207096","266","266","266","0.013102195225656033","0.013102195225656033","0.013102195225656033","266","266","266","0.03417877107858658","0.03417877107858658","0.03417877107858658"
"44","227","227","227","0.022915860638022423","0.022915860638022423","0.022915860638022423","272","272","272","0.02636226825416088","0.02636226825416088","0.02636226825416088","272","272","272","0.017005745321512222","0.017005745321512222","0.017005745321512222","272","272","272","0.022229406982660294","0.022229406982660294","0.022229406982660294","272","272","272","0.025137241929769516","0.025137241929769516","0.025137241929769516","227","227","227","0.017520954832434654","0.017520954832434654","0.017520954832434654","272","272","272","0.015688423067331314","0.015688423067331314","0.015688423067331314","272","272","272","0.029413951560854912","0.029413951560854912","0.029413951560854912"
"45","232","232","232","0.011089121922850609","0.011089121922850609","0.011089121922850609","278","278","278","0.02676735818386078","0.02676735818386078","0.02676735818386078","278","278","278","0.01106452476233244","0.01106452476233244","0.01106452476233244","278","278","278","0.012734860181808472","0.012734860181808472","0.012734860181808472","278","278","278","0.023896289989352226","0.023896289989352226","0.023896289989352226","232","232","232","0.012981649488210678","0.012981649488210678","0.012981649488210678","278","278","278","0.022129692137241364","0.022129692137241364","0.022129692137241364","278","278","278","0.005959128495305777","0.005959128495305777","0.005959128495305777"
"46","237","237","237","0.021607384085655212","0.021607384085655212","0.021607384085655212","284","284","284","0.01305953599512577","0.01305953599512577","0.01305953599512577","284","284","284","0.026399509981274605","0.026399509981274605","0.026399509981274605","284","284","284","0.022405583411455154","0.022405583411455154","0.022405583411455154","284","284","284","0.013447344303131104","0.013447344303131104","0.013447344303131104","237","237","237","0.01756923831999302","0.01756923831999302","0.01756923831999302","284","284","284","0.02327846735715866","0.02327846735715866","0.02327846735715866","284","284","284","0.02339000627398491","0.02339000627398491","0.02339000627398491"
"47","242","242","242","0.007088244892656803","0.007088244892656803","0.007088244892656803","290","290","290","0.023534126579761505","0.023534126579761505","0.023534126579761505","290","290","290","0.009958509355783463","0.009958509355783463","0.009958509355783463","290","290","290","0.011006282642483711","0.011006282642483711","0.011006282642483711","290","290","290","0.014373291283845901","0.014373291283845901","0.014373291283845901","242","242","242","0.011396612972021103","0.011396612972021103","0.011396612972021103","290","290","290","0.030222291126847267","0.030222291126847267","0.030222291126847267","290","290","290","0.026469863951206207","0.026469863951206207","0.026469863951206207"
"48","247","247","247","0.024313079193234444","0.024313079193234444","0.024313079193234444","296","296","296","0.02115720510482788","0.02115720510482788","0.02115720510482788","296","296","296","0.029911836609244347","0.029911836609244347","0.029911836609244347","296","296","296","0.01532784104347229","0.01532784104347229","0.01532784104347229","296","296","296","0.01097678393125534","0.01097678393125534","0.01097678393125534","247","247","247","0.009142743423581123","0.009142743423581123","0.009142743423581123","296","296","296","0.014732537791132927","0.014732537791132927","0.014732537791132927","296","296","296","0.04860890656709671","0.04860890656709671","0.04860890656709671"
"49","252","252","252","0.013456683605909348","0.013456683605909348","0.013456683605909348","302","302","302","0.026699382811784744","0.026699382811784744","0.026699382811784744","302","302","302","0.03808256611227989","0.03808256611227989","0.03808256611227989","302","302","302","0.08796299993991852","0.08796299993991852","0.08796299993991852","302","302","302","0.013152728788554668","0.013152728788554668","0.013152728788554668","252","252","252","0.024732504040002823","0.024732504040002823","0.024732504040002823","302","302","302","0.02886880561709404","0.02886880561709404","0.02886880561709404","302","302","302","0.051839713007211685","0.051839713007211685","0.051839713007211685"
"50","257","257","257","0.04137019068002701","0.04137019068002701","0.04137019068002701","308","308","308","0.025547683238983154","0.025547683238983154","0.025547683238983154","308","308","308","0.03200947865843773","0.03200947865843773","0.03200947865843773","308","308","308","0.07954306155443192","0.07954306155443192","0.07954306155443192","308","308","308","0.015953347086906433","0.015953347086906433","0.015953347086906433","257","257","257","0.007321052253246307","0.007321052253246307","0.007321052253246307","308","308","308","0.04045958071947098","0.04045958071947098","0.04045958071947098","308","308","308","0.05209194868803024","0.05209194868803024","0.05209194868803024"
"51","262","262","262","0.03876164183020592","0.03876164183020592","0.03876164183020592","314","314","314","0.04131923243403435","0.04131923243403435","0.04131923243403435","314","314","314","0.019007349386811256","0.019007349386811256","0.019007349386811256","314","314","314","0.057698190212249756","0.057698190212249756","0.057698190212249756","314","314","314","0.016939369961619377","0.016939369961619377","0.016939369961619377","262","262","262","0.01921713352203369","0.01921713352203369","0.01921713352203369","314","314","314","0.02618391625583172","0.02618391625583172","0.02618391625583172","314","314","314","0.07479072362184525","0.07479072362184525","0.07479072362184525"
"52","267","267","267","0.015923213213682175","0.015923213213682175","0.015923213213682175","320","320","320","0.015562646090984344","0.015562646090984344","0.015562646090984344","320","320","320","0.011033285409212112","0.011033285409212112","0.011033285409212112","320","320","320","0.04045556113123894","0.04045556113123894","0.04045556113123894","320","320","320","0.025319106876850128","0.025319106876850128","0.025319106876850128","267","267","267","0.08528059720993042","0.08528059720993042","0.08528059720993042","320","320","320","0.009419661946594715","0.009419661946594715","0.009419661946594715","320","320","320","0.016107413917779922","0.016107413917779922","0.016107413917779922"
"53","272","272","272","0.04143248498439789","0.04143248498439789","0.04143248498439789","326","326","326","0.01408413052558899","0.01408413052558899","0.01408413052558899","326","326","326","0.02607138082385063","0.02607138082385063","0.02607138082385063","326","326","326","0.06555578112602234","0.06555578112602234","0.06555578112602234","326","326","326","0.013927838765084743","0.013927838765084743","0.013927838765084743","272","272","272","0.05454738065600395","0.05454738065600395","0.05454738065600395","326","326","326","0.010924391448497772","0.010924391448497772","0.010924391448497772","326","326","326","0.034719422459602356","0.034719422459602356","0.034719422459602356"
"54","277","277","277","0.018944552168250084","0.018944552168250084","0.018944552168250084","332","332","332","0.022611141204833984","0.022611141204833984","0.022611141204833984","332","332","332","0.028289474546909332","0.028289474546909332","0.028289474546909332","332","332","332","0.026375263929367065","0.026375263929367065","0.026375263929367065","332","332","332","0.021235527470707893","0.021235527470707893","0.021235527470707893","277","277","277","0.043138399720191956","0.043138399720191956","0.043138399720191956","332","332","332","0.0350191667675972","0.0350191667675972","0.0350191667675972","332","332","332","0.10734647512435913","0.10734647512435913","0.10734647512435913"
"55","282","282","282","0.023320361971855164","0.023320361971855164","0.023320361971855164","338","338","338","0.036172352731227875","0.036172352731227875","0.036172352731227875","338","338","338","0.02445395477116108","0.02445395477116108","0.02445395477116108","338","338","338","0.07495687156915665","0.07495687156915665","0.07495687156915665","338","338","338","0.06072738394141197","0.06072738394141197","0.06072738394141197","282","282","282","0.05515941604971886","0.05515941604971886","0.05515941604971886","338","338","338","0.013323765248060226","0.013323765248060226","0.013323765248060226","338","338","338","0.0371575765311718","0.0371575765311718","0.0371575765311718"
"56","287","287","287","0.0258939228951931","0.0258939228951931","0.0258939228951931","344","344","344","0.010714484378695488","0.010714484378695488","0.010714484378695488","344","344","344","0.04056444391608238","0.04056444391608238","0.04056444391608238","344","344","344","0.07559452205896378","0.07559452205896378","0.07559452205896378","344","344","344","0.026227762922644615","0.026227762922644615","0.026227762922644615","287","287","287","0.006044400855898857","0.006044400855898857","0.006044400855898857","344","344","344","0.02478400245308876","0.02478400245308876","0.02478400245308876","344","344","344","0.027377871796488762","0.027377871796488762","0.027377871796488762"
"57","292","292","292","0.010030500590801239","0.010030500590801239","0.010030500590801239","350","350","350","0.03028406761586666","0.03028406761586666","0.03028406761586666","350","350","350","0.03324328735470772","0.03324328735470772","0.03324328735470772","350","350","350","0.023795494809746742","0.023795494809746742","0.023795494809746742","350","350","350","0.027883218601346016","0.027883218601346016","0.027883218601346016","292","292","292","0.05574652552604675","0.05574652552604675","0.05574652552604675","350","350","350","0.01439658459275961","0.01439658459275961","0.01439658459275961","350","350","350","0.10657212138175964","0.10657212138175964","0.10657212138175964"
"58","297","297","297","0.015023375861346722","0.015023375861346722","0.015023375861346722","356","356","356","0.03427687659859657","0.03427687659859657","0.03427687659859657","356","356","356","0.03237980231642723","0.03237980231642723","0.03237980231642723","356","356","356","0.026867646723985672","0.026867646723985672","0.026867646723985672","356","356","356","0.03687826171517372","0.03687826171517372","0.03687826171517372","297","297","297","0.03753436356782913","0.03753436356782913","0.03753436356782913","356","356","356","0.009099205955862999","0.009099205955862999","0.009099205955862999","356","356","356","0.019933056086301804","0.019933056086301804","0.019933056086301804"
"59","302","302","302","0.019691236317157745","0.019691236317157745","0.019691236317157745","362","362","362","0.03763720393180847","0.03763720393180847","0.03763720393180847","362","362","362","0.009068549610674381","0.009068549610674381","0.009068549610674381","362","362","362","0.0773700475692749","0.0773700475692749","0.0773700475692749","362","362","362","0.016541821882128716","0.016541821882128716","0.016541821882128716","302","302","302","0.06173921376466751","0.06173921376466751","0.06173921376466751","362","362","362","0.022950801998376846","0.022950801998376846","0.022950801998376846","362","362","362","0.05075109004974365","0.05075109004974365","0.05075109004974365"
"60","307","307","307","0.018312139436602592","0.018312139436602592","0.018312139436602592","368","368","368","0.012190950103104115","0.012190950103104115","0.012190950103104115","368","368","368","0.0363464429974556","0.0363464429974556","0.0363464429974556","368","368","368","0.028467468917369843","0.028467468917369843","0.028467468917369843","368","368","368","0.015252165496349335","0.015252165496349335","0.015252165496349335","307","307","307","0.021299874410033226","0.021299874410033226","0.021299874410033226","368","368","368","0.01800507679581642","0.01800507679581642","0.01800507679581642","368","368","368","0.05160262808203697","0.05160262808203697","0.05160262808203697"
