"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu__MAX"
"36","186","186","186","0.018009137362241745","0.018009137362241745","0.018009137362241745","223","223","223","0.055011142045259476","0.055011142045259476","0.055011142045259476","223","223","223","0.03325147554278374","0.03325147554278374","0.03325147554278374","223","223","223","0.031183183193206787","0.031183183193206787","0.031183183193206787","223","223","223","0.035148460417985916","0.035148460417985916","0.035148460417985916","186","186","186","0.035085078328847885","0.035085078328847885","0.035085078328847885","223","223","223","0.038443855941295624","0.038443855941295624","0.038443855941295624","223","223","223","0.06079491600394249","0.06079491600394249","0.06079491600394249"
"37","191","191","191","0.03461313992738724","0.03461313992738724","0.03461313992738724","229","229","229","0.027699947357177734","0.027699947357177734","0.027699947357177734","229","229","229","0.0468711219727993","0.0468711219727993","0.0468711219727993","229","229","229","0.06198102980852127","0.06198102980852127","0.06198102980852127","229","229","229","0.03337845578789711","0.03337845578789711","0.03337845578789711","191","191","191","0.030060317367315292","0.030060317367315292","0.030060317367315292","229","229","229","0.050783269107341766","0.050783269107341766","0.050783269107341766","229","229","229","0.046660732477903366","0.046660732477903366","0.046660732477903366"
"38","196","196","196","0.04341345652937889","0.04341345652937889","0.04341345652937889","235","235","235","0.016888350248336792","0.016888350248336792","0.016888350248336792","235","235","235","0.04397062212228775","0.04397062212228775","0.04397062212228775","235","235","235","0.03724825382232666","0.03724825382232666","0.03724825382232666","235","235","235","0.034893620759248734","0.034893620759248734","0.034893620759248734","196","196","196","0.03728475421667099","0.03728475421667099","0.03728475421667099","235","235","235","0.04129105433821678","0.04129105433821678","0.04129105433821678","235","235","235","0.0351312980055809","0.0351312980055809","0.0351312980055809"
"39","201","201","201","0.025805391371250153","0.025805391371250153","0.025805391371250153","241","241","241","0.04989098012447357","0.04989098012447357","0.04989098012447357","241","241","241","0.028349604457616806","0.028349604457616806","0.028349604457616806","241","241","241","0.02463598921895027","0.02463598921895027","0.02463598921895027","241","241","241","0.03961766138672829","0.03961766138672829","0.03961766138672829","201","201","201","0.02047158032655716","0.02047158032655716","0.02047158032655716","241","241","241","0.030505875125527382","0.030505875125527382","0.030505875125527382","241","241","241","0.07747485488653183","0.07747485488653183","0.07747485488653183"
"40","206","206","206","0.024899370968341827","0.024899370968341827","0.024899370968341827","247","247","247","0.054292887449264526","0.054292887449264526","0.054292887449264526","247","247","247","0.03383586183190346","0.03383586183190346","0.03383586183190346","247","247","247","0.02691868506371975","0.02691868506371975","0.02691868506371975","247","247","247","0.015865949913859367","0.015865949913859367","0.015865949913859367","206","206","206","0.02570740133523941","0.02570740133523941","0.02570740133523941","247","247","247","0.050291288644075394","0.050291288644075394","0.050291288644075394","247","247","247","0.049244027584791183","0.049244027584791183","0.049244027584791183"
"41","211","211","211","0.04457620158791542","0.04457620158791542","0.04457620158791542","253","253","253","0.034849345684051514","0.034849345684051514","0.034849345684051514","253","253","253","0.023659972473978996","0.023659972473978996","0.023659972473978996","253","253","253","0.040906649082899094","0.040906649082899094","0.040906649082899094","253","253","253","0.039423707872629166","0.039423707872629166","0.039423707872629166","211","211","211","0.0481291338801384","0.0481291338801384","0.0481291338801384","253","253","253","0.0587560199201107","0.0587560199201107","0.0587560199201107","253","253","253","0.04900636151432991","0.04900636151432991","0.04900636151432991"
"42","216","216","216","0.039184652268886566","0.039184652268886566","0.039184652268886566","259","259","259","0.0390668623149395","0.0390668623149395","0.0390668623149395","259","259","259","0.038763560354709625","0.038763560354709625","0.038763560354709625","259","259","259","0.0171943511813879","0.0171943511813879","0.0171943511813879","259","259","259","0.04754739999771118","0.04754739999771118","0.04754739999771118","216","216","216","0.04263661801815033","0.04263661801815033","0.04263661801815033","259","259","259","0.0240386463701725","0.0240386463701725","0.0240386463701725","259","259","259","0.026204818859696388","0.026204818859696388","0.026204818859696388"
"43","221","221","221","0.029219338670372963","0.029219338670372963","0.029219338670372963","265","265","265","0.029528910294175148","0.029528910294175148","0.029528910294175148","265","265","265","0.05106130614876747","0.05106130614876747","0.05106130614876747","265","265","265","0.02913719415664673","0.02913719415664673","0.02913719415664673","265","265","265","0.024857429787516594","0.024857429787516594","0.024857429787516594","221","221","221","0.041324682533741","0.041324682533741","0.041324682533741","265","265","265","0.04044251888990402","0.04044251888990402","0.04044251888990402","265","265","265","0.039424095302820206","0.039424095302820206","0.039424095302820206"
"44","226","226","226","0.046717822551727295","0.046717822551727295","0.046717822551727295","271","271","271","0.0421900749206543","0.0421900749206543","0.0421900749206543","271","271","271","0.024355007335543633","0.024355007335543633","0.024355007335543633","271","271","271","0.03683249279856682","0.03683249279856682","0.03683249279856682","271","271","271","0.06327541917562485","0.06327541917562485","0.06327541917562485","226","226","226","0.036023326218128204","0.036023326218128204","0.036023326218128204","271","271","271","0.041084613651037216","0.041084613651037216","0.041084613651037216","271","271","271","0.044403254985809326","0.044403254985809326","0.044403254985809326"
"45","231","231","231","0.009517381899058819","0.009517381899058819","0.009517381899058819","277","277","277","0.03977404907345772","0.03977404907345772","0.03977404907345772","277","277","277","0.01863294281065464","0.01863294281065464","0.01863294281065464","277","277","277","0.05462751165032387","0.05462751165032387","0.05462751165032387","277","277","277","0.033468689769506454","0.033468689769506454","0.033468689769506454","231","231","231","0.033192381262779236","0.033192381262779236","0.033192381262779236","277","277","277","0.02588212490081787","0.02588212490081787","0.02588212490081787","277","277","277","0.023208405822515488","0.023208405822515488","0.023208405822515488"
"46","236","236","236","0.03865480050444603","0.03865480050444603","0.03865480050444603","283","283","283","0.022037874907255173","0.022037874907255173","0.022037874907255173","283","283","283","0.028776833787560463","0.028776833787560463","0.028776833787560463","283","283","283","0.032153695821762085","0.032153695821762085","0.032153695821762085","283","283","283","0.045312680304050446","0.045312680304050446","0.045312680304050446","236","236","236","0.03564934805035591","0.03564934805035591","0.03564934805035591","283","283","283","0.02113575115799904","0.02113575115799904","0.02113575115799904","283","283","283","0.019362062215805054","0.019362062215805054","0.019362062215805054"
"47","241","241","241","0.030997736379504204","0.030997736379504204","0.030997736379504204","289","289","289","0.03237700089812279","0.03237700089812279","0.03237700089812279","289","289","289","0.019838720560073853","0.019838720560073853","0.019838720560073853","289","289","289","0.04470943287014961","0.04470943287014961","0.04470943287014961","289","289","289","0.028495848178863525","0.028495848178863525","0.028495848178863525","241","241","241","0.020869208499789238","0.020869208499789238","0.020869208499789238","289","289","289","0.03418779373168945","0.03418779373168945","0.03418779373168945","289","289","289","0.04775994271039963","0.04775994271039963","0.04775994271039963"
"48","246","246","246","0.037970170378685","0.037970170378685","0.037970170378685","295","295","295","0.039700403809547424","0.039700403809547424","0.039700403809547424","295","295","295","0.043753594160079956","0.043753594160079956","0.043753594160079956","295","295","295","0.03979692980647087","0.03979692980647087","0.03979692980647087","295","295","295","0.018975552171468735","0.018975552171468735","0.018975552171468735","246","246","246","0.025975359603762627","0.025975359603762627","0.025975359603762627","295","295","295","0.03719367831945419","0.03719367831945419","0.03719367831945419","295","295","295","0.06006342172622681","0.06006342172622681","0.06006342172622681"
"49","251","251","251","0.04987604543566704","0.04987604543566704","0.04987604543566704","301","301","301","0.0486445315182209","0.0486445315182209","0.0486445315182209","301","301","301","0.052859485149383545","0.052859485149383545","0.052859485149383545","301","301","301","0.08969563990831375","0.08969563990831375","0.08969563990831375","301","301","301","0.037113867700099945","0.037113867700099945","0.037113867700099945","251","251","251","0.0297769233584404","0.0297769233584404","0.0297769233584404","301","301","301","0.047127533704042435","0.047127533704042435","0.047127533704042435","301","301","301","0.06303580105304718","0.06303580105304718","0.06303580105304718"
"50","256","256","256","0.05422109365463257","0.05422109365463257","0.05422109365463257","307","307","307","0.04106069356203079","0.04106069356203079","0.04106069356203079","307","307","307","0.04634455591440201","0.04634455591440201","0.04634455591440201","307","307","307","0.08578862994909286","0.08578862994909286","0.08578862994909286","307","307","307","0.03572748973965645","0.03572748973965645","0.03572748973965645","256","256","256","0.026320643723011017","0.026320643723011017","0.026320643723011017","307","307","307","0.043296851217746735","0.043296851217746735","0.043296851217746735","307","307","307","0.06582669168710709","0.06582669168710709","0.06582669168710709"
"51","261","261","261","0.043339408934116364","0.043339408934116364","0.043339408934116364","313","313","313","0.06860271096229553","0.06860271096229553","0.06860271096229553","313","313","313","0.02879178524017334","0.02879178524017334","0.02879178524017334","313","313","313","0.08153647929430008","0.08153647929430008","0.08153647929430008","313","313","313","0.03272288665175438","0.03272288665175438","0.03272288665175438","261","261","261","0.06385259330272675","0.06385259330272675","0.06385259330272675","313","313","313","0.0329451784491539","0.0329451784491539","0.0329451784491539","313","313","313","0.09044379740953445","0.09044379740953445","0.09044379740953445"
"52","266","266","266","0.031874269247055054","0.031874269247055054","0.031874269247055054","319","319","319","0.031143320724368095","0.031143320724368095","0.031143320724368095","319","319","319","0.03513845056295395","0.03513845056295395","0.03513845056295395","319","319","319","0.042643096297979355","0.042643096297979355","0.042643096297979355","319","319","319","0.035922858864068985","0.035922858864068985","0.035922858864068985","266","266","266","0.08617408573627472","0.08617408573627472","0.08617408573627472","319","319","319","0.028382832184433937","0.028382832184433937","0.028382832184433937","319","319","319","0.03233620896935463","0.03233620896935463","0.03233620896935463"
"53","271","271","271","0.04919131100177765","0.04919131100177765","0.04919131100177765","325","325","325","0.030189266428351402","0.030189266428351402","0.030189266428351402","325","325","325","0.04370398074388504","0.04370398074388504","0.04370398074388504","325","325","325","0.07843015342950821","0.07843015342950821","0.07843015342950821","325","325","325","0.037960484623909","0.037960484623909","0.037960484623909","271","271","271","0.057647254317998886","0.057647254317998886","0.057647254317998886","325","325","325","0.027357419952750206","0.027357419952750206","0.027357419952750206","325","325","325","0.047994185239076614","0.047994185239076614","0.047994185239076614"
"54","276","276","276","0.023280220106244087","0.023280220106244087","0.023280220106244087","331","331","331","0.04104883223772049","0.04104883223772049","0.04104883223772049","331","331","331","0.037496548146009445","0.037496548146009445","0.037496548146009445","331","331","331","0.031031712889671326","0.031031712889671326","0.031031712889671326","331","331","331","0.016374362632632256","0.016374362632632256","0.016374362632632256","276","276","276","0.04440919682383537","0.04440919682383537","0.04440919682383537","331","331","331","0.0378853976726532","0.0378853976726532","0.0378853976726532","331","331","331","0.12097661942243576","0.12097661942243576","0.12097661942243576"
"55","281","281","281","0.03095509298145771","0.03095509298145771","0.03095509298145771","337","337","337","0.055417485535144806","0.055417485535144806","0.055417485535144806","337","337","337","0.029031161218881607","0.029031161218881607","0.029031161218881607","337","337","337","0.08188526332378387","0.08188526332378387","0.08188526332378387","337","337","337","0.06642337888479233","0.06642337888479233","0.06642337888479233","281","281","281","0.058952461928129196","0.058952461928129196","0.058952461928129196","337","337","337","0.023487066850066185","0.023487066850066185","0.023487066850066185","337","337","337","0.051718030124902725","0.051718030124902725","0.051718030124902725"
"56","286","286","286","0.03735177591443062","0.03735177591443062","0.03735177591443062","343","343","343","0.03509221598505974","0.03509221598505974","0.03509221598505974","343","343","343","0.04576130583882332","0.04576130583882332","0.04576130583882332","343","343","343","0.08161167055368423","0.08161167055368423","0.08161167055368423","343","343","343","0.028140084818005562","0.028140084818005562","0.028140084818005562","286","286","286","0.018708348274230957","0.018708348274230957","0.018708348274230957","343","343","343","0.023317426443099976","0.023317426443099976","0.023317426443099976","343","343","343","0.03580988198518753","0.03580988198518753","0.03580988198518753"
"57","291","291","291","0.01600504294037819","0.01600504294037819","0.01600504294037819","349","349","349","0.040254078805446625","0.040254078805446625","0.040254078805446625","349","349","349","0.05733726546168327","0.05733726546168327","0.05733726546168327","349","349","349","0.05243455618619919","0.05243455618619919","0.05243455618619919","349","349","349","0.03801322728395462","0.03801322728395462","0.03801322728395462","291","291","291","0.060642242431640625","0.060642242431640625","0.060642242431640625","349","349","349","0.013005705550312996","0.013005705550312996","0.013005705550312996","349","349","349","0.10588303953409195","0.10588303953409195","0.10588303953409195"
"58","296","296","296","0.030625853687524796","0.030625853687524796","0.030625853687524796","355","355","355","0.038339633494615555","0.038339633494615555","0.038339633494615555","355","355","355","0.042667753994464874","0.042667753994464874","0.042667753994464874","355","355","355","0.04211370274424553","0.04211370274424553","0.04211370274424553","355","355","355","0.04323320835828781","0.04323320835828781","0.04323320835828781","296","296","296","0.049982089549303055","0.049982089549303055","0.049982089549303055","355","355","355","0.020785817876458168","0.020785817876458168","0.020785817876458168","355","355","355","0.04480690509080887","0.04480690509080887","0.04480690509080887"
"59","301","301","301","0.030283676460385323","0.030283676460385323","0.030283676460385323","361","361","361","0.06756676733493805","0.06756676733493805","0.06756676733493805","361","361","361","0.023457437753677368","0.023457437753677368","0.023457437753677368","361","361","361","0.08169469982385635","0.08169469982385635","0.08169469982385635","361","361","361","0.04825698584318161","0.04825698584318161","0.04825698584318161","301","301","301","0.06492441892623901","0.06492441892623901","0.06492441892623901","361","361","361","0.04034014046192169","0.04034014046192169","0.04034014046192169","361","361","361","0.04782123491168022","0.04782123491168022","0.04782123491168022"
"60","306","306","306","0.03299731761217117","0.03299731761217117","0.03299731761217117","367","367","367","0.025061560794711113","0.025061560794711113","0.025061560794711113","367","367","367","0.0451141819357872","0.0451141819357872","0.0451141819357872","367","367","367","0.04406774789094925","0.04406774789094925","0.04406774789094925","367","367","367","0.03628867492079735","0.03628867492079735","0.03628867492079735","306","306","306","0.03336707875132561","0.03336707875132561","0.03336707875132561","367","367","367","0.044356197118759155","0.044356197118759155","0.044356197118759155","367","367","367","0.05984121188521385","0.05984121188521385","0.05984121188521385"
"61","311","311","311","0.0208252165466547","0.0208252165466547","0.0208252165466547","373","373","373","0.02143212780356407","0.02143212780356407","0.02143212780356407","373","373","373","0.027021778747439384","0.027021778747439384","0.027021778747439384","373","373","373","0.04613944888114929","0.04613944888114929","0.04613944888114929","373","373","373","0.036200061440467834","0.036200061440467834","0.036200061440467834","311","311","311","0.017876243218779564","0.017876243218779564","0.017876243218779564","373","373","373","0.030171947553753853","0.030171947553753853","0.030171947553753853","373","373","373","0.10544762015342712","0.10544762015342712","0.10544762015342712"
