"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX"
"35","182","182","182","0.03612292557954788","0.03612292557954788","0.03612292557954788","219","219","219","0.03737839683890343","0.03737839683890343","0.03737839683890343","219","219","219","0.048872556537389755","0.048872556537389755","0.048872556537389755","219","219","219","0.023711996152997017","0.023711996152997017","0.023711996152997017","219","219","219","0.020466618239879608","0.020466618239879608","0.020466618239879608","182","182","182","0.037562496960163116","0.037562496960163116","0.037562496960163116","219","219","219","0.04649994894862175","0.04649994894862175","0.04649994894862175","219","219","219","0.06344538182020187","0.06344538182020187","0.06344538182020187"
"36","187","187","187","0.06011970341205597","0.06011970341205597","0.06011970341205597","225","225","225","0.058296412229537964","0.058296412229537964","0.058296412229537964","225","225","225","0.04689402878284454","0.04689402878284454","0.04689402878284454","225","225","225","0.04059696942567825","0.04059696942567825","0.04059696942567825","225","225","225","0.044904280453920364","0.044904280453920364","0.044904280453920364","187","187","187","0.033244919031858444","0.033244919031858444","0.033244919031858444","225","225","225","0.047688573598861694","0.047688573598861694","0.047688573598861694","225","225","225","0.0633167028427124","0.0633167028427124","0.0633167028427124"
"37","192","192","192","0.03943052142858505","0.03943052142858505","0.03943052142858505","231","231","231","0.04876190051436424","0.04876190051436424","0.04876190051436424","231","231","231","0.037640705704689026","0.037640705704689026","0.037640705704689026","231","231","231","0.04411778971552849","0.04411778971552849","0.04411778971552849","231","231","231","0.058188360184431076","0.058188360184431076","0.058188360184431076","192","192","192","0.02822188474237919","0.02822188474237919","0.02822188474237919","231","231","231","0.053791046142578125","0.053791046142578125","0.053791046142578125","231","231","231","0.03644491732120514","0.03644491732120514","0.03644491732120514"
"38","197","197","197","0.03844108432531357","0.03844108432531357","0.03844108432531357","237","237","237","0.02411768212914467","0.02411768212914467","0.02411768212914467","237","237","237","0.055465564131736755","0.055465564131736755","0.055465564131736755","237","237","237","0.046717580407857895","0.046717580407857895","0.046717580407857895","237","237","237","0.05006198212504387","0.05006198212504387","0.05006198212504387","197","197","197","0.04245750233530998","0.04245750233530998","0.04245750233530998","237","237","237","0.04605334252119064","0.04605334252119064","0.04605334252119064","237","237","237","0.03356735035777092","0.03356735035777092","0.03356735035777092"
"39","202","202","202","0.039789099246263504","0.039789099246263504","0.039789099246263504","243","243","243","0.032349519431591034","0.032349519431591034","0.032349519431591034","243","243","243","0.057436756789684296","0.057436756789684296","0.057436756789684296","243","243","243","0.04321696236729622","0.04321696236729622","0.04321696236729622","243","243","243","0.03246389329433441","0.03246389329433441","0.03246389329433441","202","202","202","0.04873182624578476","0.04873182624578476","0.04873182624578476","243","243","243","0.04398176074028015","0.04398176074028015","0.04398176074028015","243","243","243","0.0734310895204544","0.0734310895204544","0.0734310895204544"
"40","207","207","207","0.04428727924823761","0.04428727924823761","0.04428727924823761","249","249","249","0.03622346743941307","0.03622346743941307","0.03622346743941307","249","249","249","0.04791717603802681","0.04791717603802681","0.04791717603802681","249","249","249","0.036957964301109314","0.036957964301109314","0.036957964301109314","249","249","249","0.03739745542407036","0.03739745542407036","0.03739745542407036","207","207","207","0.04168834537267685","0.04168834537267685","0.04168834537267685","249","249","249","0.051456063985824585","0.051456063985824585","0.051456063985824585","249","249","249","0.030445052310824394","0.030445052310824394","0.030445052310824394"
"41","212","212","212","0.04241526871919632","0.04241526871919632","0.04241526871919632","255","255","255","0.05861338973045349","0.05861338973045349","0.05861338973045349","255","255","255","0.03773043677210808","0.03773043677210808","0.03773043677210808","255","255","255","0.03237468749284744","0.03237468749284744","0.03237468749284744","255","255","255","0.03729087859392166","0.03729087859392166","0.03729087859392166","212","212","212","0.048904530704021454","0.048904530704021454","0.048904530704021454","255","255","255","0.04126998782157898","0.04126998782157898","0.04126998782157898","255","255","255","0.04166318476200104","0.04166318476200104","0.04166318476200104"
"42","217","217","217","0.03718187287449837","0.03718187287449837","0.03718187287449837","261","261","261","0.05666340887546539","0.05666340887546539","0.05666340887546539","261","261","261","0.05689174681901932","0.05689174681901932","0.05689174681901932","261","261","261","0.03500886261463165","0.03500886261463165","0.03500886261463165","261","261","261","0.03238853067159653","0.03238853067159653","0.03238853067159653","217","217","217","0.046391915529966354","0.046391915529966354","0.046391915529966354","261","261","261","0.06363142281770706","0.06363142281770706","0.06363142281770706","261","261","261","0.043184489011764526","0.043184489011764526","0.043184489011764526"
"43","222","222","222","0.027809828519821167","0.027809828519821167","0.027809828519821167","267","267","267","0.048407964408397675","0.048407964408397675","0.048407964408397675","267","267","267","0.05862085148692131","0.05862085148692131","0.05862085148692131","267","267","267","0.035038240253925323","0.035038240253925323","0.035038240253925323","267","267","267","0.03916064277291298","0.03916064277291298","0.03916064277291298","222","222","222","0.04138435795903206","0.04138435795903206","0.04138435795903206","267","267","267","0.035611558705568314","0.035611558705568314","0.035611558705568314","267","267","267","0.046298012137413025","0.046298012137413025","0.046298012137413025"
"44","227","227","227","0.035092033445835114","0.035092033445835114","0.035092033445835114","273","273","273","0.0422627329826355","0.0422627329826355","0.0422627329826355","273","273","273","0.03942524641752243","0.03942524641752243","0.03942524641752243","273","273","273","0.031545206904411316","0.031545206904411316","0.031545206904411316","273","273","273","0.03458872064948082","0.03458872064948082","0.03458872064948082","227","227","227","0.03321952372789383","0.03321952372789383","0.03321952372789383","273","273","273","0.04157272353768349","0.04157272353768349","0.04157272353768349","273","273","273","0.06678091734647751","0.06678091734647751","0.06678091734647751"
"45","232","232","232","0.01647557131946087","0.01647557131946087","0.01647557131946087","279","279","279","0.07113415747880936","0.07113415747880936","0.07113415747880936","279","279","279","0.0621444396674633","0.0621444396674633","0.0621444396674633","279","279","279","0.03891890496015549","0.03891890496015549","0.03891890496015549","279","279","279","0.03316318988800049","0.03316318988800049","0.03316318988800049","232","232","232","0.03264424204826355","0.03264424204826355","0.03264424204826355","279","279","279","0.051157839596271515","0.051157839596271515","0.051157839596271515","279","279","279","0.04741286113858223","0.04741286113858223","0.04741286113858223"
"46","237","237","237","0.04053809866309166","0.04053809866309166","0.04053809866309166","285","285","285","0.04224275425076485","0.04224275425076485","0.04224275425076485","285","285","285","0.033665046095848083","0.033665046095848083","0.033665046095848083","285","285","285","0.022467229515314102","0.022467229515314102","0.022467229515314102","285","285","285","0.039008691906929016","0.039008691906929016","0.039008691906929016","237","237","237","0.04611964151263237","0.04611964151263237","0.04611964151263237","285","285","285","0.042518313974142075","0.042518313974142075","0.042518313974142075","285","285","285","0.04983292520046234","0.04983292520046234","0.04983292520046234"
"47","242","242","242","0.0488789863884449","0.0488789863884449","0.0488789863884449","291","291","291","0.0716136172413826","0.0716136172413826","0.0716136172413826","291","291","291","0.04362920671701431","0.04362920671701431","0.04362920671701431","291","291","291","0.032139986753463745","0.032139986753463745","0.032139986753463745","291","291","291","0.037356987595558167","0.037356987595558167","0.037356987595558167","242","242","242","0.03791096433997154","0.03791096433997154","0.03791096433997154","291","291","291","0.049611739814281464","0.049611739814281464","0.049611739814281464","291","291","291","0.050571784377098083","0.050571784377098083","0.050571784377098083"
"48","247","247","247","0.04904491826891899","0.04904491826891899","0.04904491826891899","297","297","297","0.05629605054855347","0.05629605054855347","0.05629605054855347","297","297","297","0.04904470220208168","0.04904470220208168","0.04904470220208168","297","297","297","0.0415617898106575","0.0415617898106575","0.0415617898106575","297","297","297","0.04716886579990387","0.04716886579990387","0.04716886579990387","247","247","247","0.04385032504796982","0.04385032504796982","0.04385032504796982","297","297","297","0.040219396352767944","0.040219396352767944","0.040219396352767944","297","297","297","0.040140967816114426","0.040140967816114426","0.040140967816114426"
"49","252","252","252","0.06709442287683487","0.06709442287683487","0.06709442287683487","303","303","303","0.05512307956814766","0.05512307956814766","0.05512307956814766","303","303","303","0.02787560597062111","0.02787560597062111","0.02787560597062111","303","303","303","0.07092781364917755","0.07092781364917755","0.07092781364917755","303","303","303","0.044530872255563736","0.044530872255563736","0.044530872255563736","252","252","252","0.05975969508290291","0.05975969508290291","0.05975969508290291","303","303","303","0.03300423175096512","0.03300423175096512","0.03300423175096512","303","303","303","0.06050967052578926","0.06050967052578926","0.06050967052578926"
"50","257","257","257","0.06256067752838135","0.06256067752838135","0.06256067752838135","309","309","309","0.059174224734306335","0.059174224734306335","0.059174224734306335","309","309","309","0.04299437254667282","0.04299437254667282","0.04299437254667282","309","309","309","0.03890567272901535","0.03890567272901535","0.03890567272901535","309","309","309","0.043285779654979706","0.043285779654979706","0.043285779654979706","257","257","257","0.029551472514867783","0.029551472514867783","0.029551472514867783","309","309","309","0.05730597302317619","0.05730597302317619","0.05730597302317619","309","309","309","0.06933719664812088","0.06933719664812088","0.06933719664812088"
"51","262","262","262","0.03272077068686485","0.03272077068686485","0.03272077068686485","315","315","315","0.03628584370017052","0.03628584370017052","0.03628584370017052","315","315","315","0.043707046657800674","0.043707046657800674","0.043707046657800674","315","315","315","0.03349382430315018","0.03349382430315018","0.03349382430315018","315","315","315","0.03187103196978569","0.03187103196978569","0.03187103196978569","262","262","262","0.06745719909667969","0.06745719909667969","0.06745719909667969","315","315","315","0.041958365589380264","0.041958365589380264","0.041958365589380264","315","315","315","0.017600668594241142","0.017600668594241142","0.017600668594241142"
"52","267","267","267","0.0413825586438179","0.0413825586438179","0.0413825586438179","321","321","321","0.049606356769800186","0.049606356769800186","0.049606356769800186","321","321","321","0.05512740835547447","0.05512740835547447","0.05512740835547447","321","321","321","0.06749136745929718","0.06749136745929718","0.06749136745929718","321","321","321","0.06962413340806961","0.06962413340806961","0.06962413340806961","267","267","267","0.05727696418762207","0.05727696418762207","0.05727696418762207","321","321","321","0.06367328763008118","0.06367328763008118","0.06367328763008118","321","321","321","0.0506490021944046","0.0506490021944046","0.0506490021944046"
"53","272","272","272","0.061890970915555954","0.061890970915555954","0.061890970915555954","327","327","327","0.034496765583753586","0.034496765583753586","0.034496765583753586","327","327","327","0.061668653041124344","0.061668653041124344","0.061668653041124344","327","327","327","0.02747117541730404","0.02747117541730404","0.02747117541730404","327","327","327","0.05297378823161125","0.05297378823161125","0.05297378823161125","272","272","272","0.03261702135205269","0.03261702135205269","0.03261702135205269","327","327","327","0.058327917009592056","0.058327917009592056","0.058327917009592056","327","327","327","0.03565070033073425","0.03565070033073425","0.03565070033073425"
"54","277","277","277","0.03703911229968071","0.03703911229968071","0.03703911229968071","333","333","333","0.044754695147275925","0.044754695147275925","0.044754695147275925","333","333","333","0.051281169056892395","0.051281169056892395","0.051281169056892395","333","333","333","0.044256653636693954","0.044256653636693954","0.044256653636693954","333","333","333","0.07114303112030029","0.07114303112030029","0.07114303112030029","277","277","277","0.06567876040935516","0.06567876040935516","0.06567876040935516","333","333","333","0.04700310900807381","0.04700310900807381","0.04700310900807381","333","333","333","0.05249062553048134","0.05249062553048134","0.05249062553048134"
"55","282","282","282","0.04050612822175026","0.04050612822175026","0.04050612822175026","339","339","339","0.05276931822299957","0.05276931822299957","0.05276931822299957","339","339","339","0.05325888842344284","0.05325888842344284","0.05325888842344284","339","339","339","0.05348344147205353","0.05348344147205353","0.05348344147205353","339","339","339","0.04138500615954399","0.04138500615954399","0.04138500615954399","282","282","282","0.03933565691113472","0.03933565691113472","0.03933565691113472","339","339","339","0.05430928245186806","0.05430928245186806","0.05430928245186806","339","339","339","0.047228869050741196","0.047228869050741196","0.047228869050741196"
"56","287","287","287","0.062247131019830704","0.062247131019830704","0.062247131019830704","345","345","345","0.04289731755852699","0.04289731755852699","0.04289731755852699","345","345","345","0.05464937165379524","0.05464937165379524","0.05464937165379524","345","345","345","0.04756686091423035","0.04756686091423035","0.04756686091423035","345","345","345","0.027602944523096085","0.027602944523096085","0.027602944523096085","287","287","287","0.04502393677830696","0.04502393677830696","0.04502393677830696","345","345","345","0.04352612420916557","0.04352612420916557","0.04352612420916557","345","345","345","0.06499996781349182","0.06499996781349182","0.06499996781349182"
"57","292","292","292","0.04718905687332153","0.04718905687332153","0.04718905687332153","351","351","351","0.04798056557774544","0.04798056557774544","0.04798056557774544","351","351","351","0.03780873864889145","0.03780873864889145","0.03780873864889145","351","351","351","0.02686874382197857","0.02686874382197857","0.02686874382197857","351","351","351","0.05131842568516731","0.05131842568516731","0.05131842568516731","292","292","292","0.04794367775321007","0.04794367775321007","0.04794367775321007","351","351","351","0.047779444605112076","0.047779444605112076","0.047779444605112076","351","351","351","0.0524589866399765","0.0524589866399765","0.0524589866399765"
"58","297","297","297","0.05429938808083534","0.05429938808083534","0.05429938808083534","357","357","357","0.04771462827920914","0.04771462827920914","0.04771462827920914","357","357","357","0.04273833706974983","0.04273833706974983","0.04273833706974983","357","357","357","0.0719851404428482","0.0719851404428482","0.0719851404428482","357","357","357","0.059964247047901154","0.059964247047901154","0.059964247047901154","297","297","297","0.024592284113168716","0.024592284113168716","0.024592284113168716","357","357","357","0.050919704139232635","0.050919704139232635","0.050919704139232635","357","357","357","0.0685482770204544","0.0685482770204544","0.0685482770204544"
"59","302","302","302","0.05283372104167938","0.05283372104167938","0.05283372104167938","363","363","363","0.05738900229334831","0.05738900229334831","0.05738900229334831","363","363","363","0.04098745435476303","0.04098745435476303","0.04098745435476303","363","363","363","0.03450046107172966","0.03450046107172966","0.03450046107172966","363","363","363","0.047482069581747055","0.047482069581747055","0.047482069581747055","302","302","302","0.032955750823020935","0.032955750823020935","0.032955750823020935","363","363","363","0.042537346482276917","0.042537346482276917","0.042537346482276917","363","363","363","0.05155431106686592","0.05155431106686592","0.05155431106686592"
"60","307","307","307","0.05709183216094971","0.05709183216094971","0.05709183216094971","369","369","369","0.05475780367851257","0.05475780367851257","0.05475780367851257","369","369","369","0.04537457227706909","0.04537457227706909","0.04537457227706909","369","369","369","0.041130226105451584","0.041130226105451584","0.041130226105451584","369","369","369","0.053756121546030045","0.053756121546030045","0.053756121546030045","307","307","307","0.05476252734661102","0.05476252734661102","0.05476252734661102","369","369","369","0.06482481211423874","0.06482481211423874","0.06482481211423874","369","369","369","0.03279392793774605","0.03279392793774605","0.03279392793774605"
"61","312","312","312","0.033853352069854736","0.033853352069854736","0.033853352069854736","375","375","375","0.05480264872312546","0.05480264872312546","0.05480264872312546","375","375","375","0.051447123289108276","0.051447123289108276","0.051447123289108276","375","375","375","0.062457140535116196","0.062457140535116196","0.062457140535116196","375","375","375","0.04711715504527092","0.04711715504527092","0.04711715504527092","312","312","312","0.06937047839164734","0.06937047839164734","0.06937047839164734","375","375","375","0.05168870463967323","0.05168870463967323","0.05168870463967323","375","375","375","0.05630047619342804","0.05630047619342804","0.05630047619342804"
