"Step","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MIN","test_ppolag_filter_dis_49600_2025-08-08_13-49-16_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.9 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.85 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.8 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.75 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.7 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.65 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.6 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.55 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.5 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.45 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.4 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.35 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.3 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.25 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.2 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.15 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.05 - Evaluate2/EpOverworkPhyValues__MAX","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MIN","test_rl_filter_49600_2025-07-20_12-17-12_ftg_0.0 - Evaluate2/EpOverworkPhyValues__MAX"
"57","0.885805184601829","0.885805184601829","0.885805184601829","","","","","","","","","","","","","","","","0.6508104791359907","0.6508104791359907","0.6508104791359907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58","0.8844774728576803","0.8844774728576803","0.8844774728576803","","","","","","","","","","","","","","","","0.6505075732995013","0.6505075732995013","0.6505075732995013","","","","","","","0.5000601341712765","0.5000601341712765","0.5000601341712765","","","","0.41033424383442907","0.41033424383442907","0.41033424383442907","","","","","","","","","","","","","","","","","","","","",""
"59","0.9259943790047672","0.9259943790047672","0.9259943790047672","","","","","","","","","","","","","","","","0.6762497432754992","0.6762497432754992","0.6762497432754992","0.6002278370367119","0.6002278370367119","0.6002278370367119","0.5502338087139909","0.5502338087139909","0.5502338087139909","0.5000673142198425","0.5000673142198425","0.5000673142198425","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","0.8027346125182001","0.8027346125182001","0.8027346125182001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"61","0.8214380124435205","0.8214380124435205","0.8214380124435205","","","","","","","","","","","","","0.7008503771516152","0.7008503771516152","0.7008503771516152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.009248263469377262","0.009248263469377262","0.009248263469377262"
"62","0.8202067790807336","0.8202067790807336","0.8202067790807336","","","","","","","","","","0.7505135107378016","0.7505135107378016","0.7505135107378016","0.700171929049105","0.700171929049105","0.700171929049105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63","0.8493316042557548","0.8493316042557548","0.8493316042557548","","","","","","","","","","0.7509824847713324","0.7509824847713324","0.7509824847713324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64","0.8512782506125177","0.8512782506125177","0.8512782506125177","","","","","","","","","","0.7503298183890854","0.7503298183890854","0.7503298183890854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65","0.8353356778138511","0.8353356778138511","0.8353356778138511","","","","","","","","","","","","","","","","0.6502397635432458","0.6502397635432458","0.6502397635432458","","","","","","","0.5102273153433813","0.5102273153433813","0.5102273153433813","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66","0.8643403919596677","0.8643403919596677","0.8643403919596677","","","","","","","","","","","","","","","","0.6509312950256002","0.6509312950256002","0.6509312950256002","","","","","","","","","","","","","","","","","","","","","","","","","0.2803076789581262","0.2803076789581262","0.2803076789581262","","","","","","","","",""
"67","0.7317702974319766","0.7317702974319766","0.7317702974319766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3131121899134622","0.3131121899134622","0.3131121899134622","","","","","","","","","","0.007290987171733042","0.007290987171733042","0.007290987171733042"
"68","0.7673191115649033","0.7673191115649033","0.7673191115649033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70","","","","","","","","","","","","","","","","","","","","","","0.6005957437965131","0.6005957437965131","0.6005957437965131","0.6302399899600168","0.6302399899600168","0.6302399899600168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5215312131879037","0.5215312131879037","0.5215312131879037","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72","","","","","","","","","","","","","","","","","","","0.6891987620072461","0.6891987620072461","0.6891987620072461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.006709738190801014","0.006709738190801014","0.006709738190801014"
"74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4505231442112545","0.4505231442112545","0.4505231442112545","0.400111336673204","0.400111336673204","0.400111336673204","","","","","","","","","","","","","","","","","","","","",""
"75","0.2700597441694857","0.2700597441694857","0.2700597441694857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76","0.4514472146782879","0.4514472146782879","0.4514472146782879","","","","","","","","","","","","","","","","","","","","","","0.5506771030605045","0.5506771030605045","0.5506771030605045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77","0.48589821430372954","0.48589821430372954","0.48589821430372954","","","","","","","","","","","","","","","","","","","","","","0.5867201320136689","0.5867201320136689","0.5867201320136689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78","0.6201145122783993","0.6201145122783993","0.6201145122783993","","","","","","","","","","","","","","","","0.6501017939877585","0.6501017939877585","0.6501017939877585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79","0.7162286299125065","0.7162286299125065","0.7162286299125065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00919294002486477","0.00919294002486477","0.00919294002486477"
"80","0.7259607258539528","0.7259607258539528","0.7259607258539528","","","","","","","","","","0.7503929092454965","0.7503929092454965","0.7503929092454965","","","","","","","","","","","","","","","","","","","0.4379528060204265","0.4379528060204265","0.4379528060204265","","","","","","","","","","","","","","","","","","","","",""
"81","0.8034580885544453","0.8034580885544453","0.8034580885544453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22606492926879568","0.22606492926879568","0.22606492926879568","","",""
"82","0.8022538048601876","0.8022538048601876","0.8022538048601876","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83","0.8652981472492215","0.8652981472492215","0.8652981472492215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84","0.9081230962912372","0.9081230962912372","0.9081230962912372","","","","","","","","","","","","","","","","0.7007278402754897","0.7007278402754897","0.7007278402754897","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85","0.8337049136331212","0.8337049136331212","0.8337049136331212","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45267925116317237","0.45267925116317237","0.45267925116317237","","","","","","","","","","","","","","","","","","","","","","0.009437597344014502","0.009437597344014502","0.009437597344014502"
"86","0.876933232079558","0.876933232079558","0.876933232079558","","","","","","","","","","","","","","","","","","","0.6006605413335797","0.6006605413335797","0.6006605413335797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87","0.8745478651563888","0.8745478651563888","0.8745478651563888","","","","","","","","","","","","","","","","","","","","","","","","","0.5029924156802411","0.5029924156802411","0.5029924156802411","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88","0.8732370267332538","0.8732370267332538","0.8732370267332538","","","","","","","","","","","","","","","","","","","","","","0.5502814012915681","0.5502814012915681","0.5502814012915681","","","","","","","","","","","","","","","","0.31733554417141197","0.31733554417141197","0.31733554417141197","","","","","","","","","","","",""
"89","0.8772882396592574","0.8772882396592574","0.8772882396592574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90","0.9037170781398084","0.9037170781398084","0.9037170781398084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91","0.8920250961348997","0.8920250961348997","0.8920250961348997","","","","","","","","","","0.7836454200811133","0.7836454200811133","0.7836454200811133","","","","","","","","","","","","","","","","","","","0.40005567344022486","0.40005567344022486","0.40005567344022486","","","","","","","","","","","","","","","","","","","0.008336476423428673","0.008336476423428673","0.008336476423428673"
"92","0.893342896395744","0.893342896395744","0.893342896395744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93","0.8787024354392141","0.8787024354392141","0.8787024354392141","","","","","","","","","","","","","0.7199152560437815","0.7199152560437815","0.7199152560437815","","","","","","","","","","0.5001463976567377","0.5001463976567377","0.5001463976567377","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94","0.895092392571737","0.895092392571737","0.895092392571737","","","","","","","","","","","","","","","","","","","","","","0.5500222651290957","0.5500222651290957","0.5500222651290957","0.5037785796125813","0.5037785796125813","0.5037785796125813","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95","0.8937507604585203","0.8937507604585203","0.8937507604585203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96","0.9292839117337769","0.9292839117337769","0.9292839117337769","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45040795866115024","0.45040795866115024","0.45040795866115024","","","","","","","","","","","","","","","","","","","","","","","",""
"97","0.8008552816497727","0.8008552816497727","0.8008552816497727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40020006641247663","0.40020006641247663","0.40020006641247663","","","","","","","","","","","","","","","","","","","0.009876788964360991","0.009876788964360991","0.009876788964360991"
"98","0.8136327925026811","0.8136327925026811","0.8136327925026811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99","0.8124132581933218","0.8124132581933218","0.8124132581933218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"100","0.8338191979371808","0.8338191979371808","0.8338191979371808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"101","0.8407849175253723","0.8407849175253723","0.8407849175253723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"102","0.825307796158489","0.825307796158489","0.825307796158489","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4733974798657226","0.4733974798657226","0.4733974798657226","","","","","","","","","","","","","","","","","","","0.309991654648327","0.309991654648327","0.309991654648327","","",""
"103","0.8580509686753147","0.8580509686753147","0.8580509686753147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.008339408853397375","0.008339408853397375","0.008339408853397375"
"104","0.7253566767245643","0.7253566767245643","0.7253566767245643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"105","0.7630195030977063","0.7630195030977063","0.7630195030977063","","","","","","","","","","","","","","","","","","","","","","0.5672488738207387","0.5672488738207387","0.5672488738207387","0.5004986560356344","0.5004986560356344","0.5004986560356344","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.400349940256217","0.400349940256217","0.400349940256217","","","","","","","","","","","","","","","","","","","","",""
"109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.007082175394664808","0.007082175394664808","0.007082175394664808"
"111","","","","","","","","","","","","","","","","","","","","","","","","","0.5663354581283266","0.5663354581283266","0.5663354581283266","0.5006138511061546","0.5006138511061546","0.5006138511061546","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"112","0.38520162885845927","0.38520162885845927","0.38520162885845927","","","","","","","","","","0.7594030945557616","0.7594030945557616","0.7594030945557616","","","","","","","","","","","","","0.5096677162349933","0.5096677162349933","0.5096677162349933","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"113","0.6162384120049286","0.6162384120049286","0.6162384120049286","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45059073062856153","0.45059073062856153","0.45059073062856153","","","","","","","","","","","","","","","","","","","","","","","",""
"114","0.6499823597541513","0.6499823597541513","0.6499823597541513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4001802127186807","0.4001802127186807","0.4001802127186807","","","","","","","","","","","","","","","","","","","","",""
"115","0.7856973639335626","0.7856973639335626","0.7856973639335626","","","","","","","","","","","","","","","","0.6519970761768612","0.6519970761768612","0.6519970761768612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00875906392224858","0.00875906392224858","0.00875906392224858"
"116","0.8568489877233221","0.8568489877233221","0.8568489877233221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117","0.8594787722484223","0.8594787722484223","0.8594787722484223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118","0.9031884479503098","0.9031884479503098","0.9031884479503098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"119","0.9018346808575353","0.9018346808575353","0.9018346808575353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37855403942223576","0.37855403942223576","0.37855403942223576","","","","","","","","","","","","","","",""
"120","0.9500111226806081","0.9500111226806081","0.9500111226806081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"121","0.9728087889191186","0.9728087889191186","0.9728087889191186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.009418250578206541","0.009418250578206541","0.009418250578206541"
"122","0.8932851980339915","0.8932851980339915","0.8932851980339915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"123","0.9283777284803608","0.9283777284803608","0.9283777284803608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"124","0.9272872079036142","0.9272872079036142","0.9272872079036142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"125","0.9258973197684641","0.9258973197684641","0.9258973197684641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"126","0.9285325411824485","0.9285325411824485","0.9285325411824485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127","0.9512021335762757","0.9512021335762757","0.9512021335762757","","","","","","","","","","","","","","","","","","","0.6004241582268114","0.6004241582268114","0.6004241582268114","0.5504544911877975","0.5504544911877975","0.5504544911877975","","","","","","","","","","","","","","","","","","","0.2735968876319348","0.2735968876319348","0.2735968876319348","","","","","","","0.008828782253962253","0.008828782253962253","0.008828782253962253"
"128","0.9390734197708881","0.9390734197708881","0.9390734197708881","","","","","","","","","","0.7506174241871649","0.7506174241871649","0.7506174241871649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"129","0.9389515338892085","0.9389515338892085","0.9389515338892085","","","","","","","","","","","","","0.7099653338258979","0.7099653338258979","0.7099653338258979","","","","","","","","","","","","","0.49514120170945924","0.49514120170945924","0.49514120170945924","","","","","","","","","","","","","","","","","","","","","","","",""
"130","0.921149507395985","0.921149507395985","0.921149507395985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4005619335103737","0.4005619335103737","0.4005619335103737","","","","","","","","","","","","","","","","","","","","",""
"131","0.9340114780223369","0.9340114780223369","0.9340114780223369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132","0.9326115110430316","0.9326115110430316","0.9326115110430316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"133","0.9652182183636868","0.9652182183636868","0.9652182183636868","","","","","","","","","","","","","","","","","","","","","","0.5500168530414011","0.5500168530414011","0.5500168530414011","0.5389689927586997","0.5389689927586997","0.5389689927586997","","","","","","","","","","","","","","","","","","","","","","","","","0.008323981082641997","0.008323981082641997","0.008323981082641997"
